id,title,body,created_at,rate,recommendation_status,is_buyer,product_id,advantages,disadvantages,likes,dislikes,seller_title,seller_code,true_to_size_rate
15082374,مناسب برای نظم دهی به کفش ها,برای نظم دهی به کفش ها بسیار مناسب هستش اما بدرد پوتین و کفش ساق دار یا کفش پاشنه بلند نمیخوره,1 دی 1399,0.0,recommended,True,455033,,,0,0,ارشد,5AANH,
14725340,,بستگی به این داره که ازش چی بخوایی ,22 آذر 1399,2.8,no_idea,True,455033,,,0,0,ارشد,5AANH,
14665897,جنس مناسب,بنظرم خوبه تو هر خونه ای باشه.,21 آذر 1399,4.6,recommended,True,455033,"['جنس خوبی داره\r', 'پنجره داره که کفش رو بشه تشخصی داد']",,1,0,ارشد,5AANH,
12787461,,خوبه اما با قیمت شگفت انگیز!,26 مهر 1399,5.0,recommended,True,455033,,,0,0,ارشد,5AANH,
12026478,,کاورخوبیه توصیه میکنم به اونایی که تمیزی وسالم موندن کفشهاشون واسشون مهمه,29 شهریور 1399,4.0,recommended,True,455033,,,0,0,ارشد,5AANH,
11441563,من خیلی راضی هستم,یک قسمت کوچک از جنس تور داره که به راحتی می تونید کفش مورد نظرتون رو پیدا کنید و زیپ داره که از نظر من این یک مزیت هست.,8 شهریور 1399,0.0,recommended,True,455033,,,0,0,ارشد,5AANH,
10803632,کاور کفش,کاور کفش  ظاهر زیبایی دارد فقط زیپ ضعیفی  داره که به سرعت خراب شد,17 مرداد 1399,2.0,not_recommended,True,455033,,,0,0,ارشد,5AANH,
9742052,,برای ارگنایز کردن وسایل کاربردی بود,10 تیر 1399,3.0,recommended,True,455033,,,0,0,ارشد,5AANH,
9652777,خوب هست,جنسش خوبه کفش مردانه هم توش جا شد,7 تیر 1399,5.0,recommended,True,455033,,,0,0,ارشد,5AANH,
9264148,کاور کفش,کیفیت دوخت مناسبی داشته. سایز ان برای کفش های اسپورت زنانه و کالج مردانه مناسب بود,24 خرداد 1399,0.0,recommended,True,455033,,,0,0,ارشد,5AANH,
9017086,کاور کفش,می ارزه,14 خرداد 1399,0.0,recommended,True,455033,,,0,0,ارشد,5AANH,
8715026,,کاربردیه..ولی جنسش تعریفی نداره,2 خرداد 1399,3.0,no_idea,True,455033,,,0,0,ارشد,5AANH,
7362786,,من این کالا رو خریداری کردم و بسیار عالی بود . ممنونم از تیم محترم دیجی کالا,20 فروردین 1399,3.0,recommended,True,455033,,,0,0,ارشد,5AANH,
6538302,,این که زیپ داره خیلی خوبه کاملا راضیم,11 اسفند 1398,3.0,recommended,True,455033,,,0,0,ارشد,5AANH,
5764620,جنس خیلی باکیفیت,از خریدش راضی ام,25 دی 1398,5.0,recommended,True,455033,,,0,0,ارشد,5AANH,
53259700,خیییلی بی کیعیت,خیلی بی کیفیت و بد قواره و بد دوخت و جنس آشغال پارچه,11 شهریور 1402,1.0,not_recommended,True,10218079,,,0,0,دلیچی,5AN67,
52388551,شلوار خوبیه.دوخت خیلی خوبی داره.جذبه که تو توضیحاتشم گفته.من 44سفارش داده بودم با وزن 77 و قد 176 فیت تنم بود,شلوار خوبیه.دوخت خیلی خوبی داره.جذبه که تو توضیحاتشم گفته. سردوزها خوبه.من 44سفارش داده بودم با وزن 77 و قد 176 فیت تنم بود.کیفیت دکمه ها و دوختش خوبه.توجه کنید دمپا کشه اگه قد بلند هستید مناسبتون نیست.نگهدارنده ی کمربند هم به تعداد گذاشتن,15 مرداد 1402,5.0,recommended,True,10218079,"['قیمت مناسب\r', 'دوخت مناسب\r', 'کیفیت خوب پارچه']",['فعلا چیزی ندیدم'],0,0,دلیچی,5AN67,
50800751,,نسبت به قیمت بسیار ارزشمند است,2 تیر 1402,4.0,recommended,True,10218079,,,0,0,دلیچی,5AN67,
50717683,فیت,خوش قواره و خوش دوخت سایز  بندی دقیق,31 خرداد 1402,5.0,recommended,True,10218079,,,0,0,دلیچی,5AN67,fit
50043217,شلوار مردانه,توی پا قشنگه,16 خرداد 1402,4.0,recommended,True,10218079,,,0,0,دلیچی,5AN67,
49890440,,"سایز بزرگتر از سایز خودتون که الان هست سفارش بدید
جنسش آب میره و کوچیک میشه",12 خرداد 1402,2.0,no_idea,True,10218079,,,0,0,دلیچی,5AN67,
49639293,قشنگ بود ,حیف ک سایز اشتباه فرستادن مرجوع کردم .عالی بود ,5 خرداد 1402,4.0,recommended,True,10218079,,,0,0,دلیچی,5AN67,
49259115,خیلی عالیه,زیبا و خوشدوخت و تن خورشم عالیه,25 اردیبهشت 1402,5.0,recommended,True,10218079,,,0,0,دلیچی,5AN67,
48008609,شلوار ,سایز اشتباه نوشته شده بود مرجوع کردم ولی خیلی زیبا بود ,20 فروردین 1402,5.0,recommended,True,10218079,"['خیلی زیبا ', 'جنس بهتر از عکس ']",,0,0,دلیچی,5AN67,
32467245,,"کمتر پیش میاد شامپو بدن برای پوست خشک و حساس پیدا شه.
خیلی مناسبه.
حتی برای بچه یکساله.
",16 اسفند 1400,4.0,recommended,True,811820,,,0,0,گالری ایران مهر,6XHDU,
27264366,,بینظیر         ,15 آبان 1400,5.0,recommended,True,811820,,,0,0,دیلانچی,A2PYW,
52423956,کیف پول,متاسفانه برخلاف عکس موجود ،رنگ داخل کیف با خود کیف یکسان نیست ونمای بسیار بدی دارد همچنین جنس بسیار شل و وارفته ای دارد حتی ارزش بیست تومان هم ندارد .به نظرمن درتوضیحات باید از کلمه پلاستیک به جای چرم مصنوعی استفاده شود.,16 مرداد 1402,1.0,not_recommended,True,2749164,,,0,0,چرم دیاکو,5A6TC,
52295077,خوبه,ماندگاری خیلی بالا,12 مرداد 1402,3.0,no_idea,True,2749164,,,0,0,چرم دیاکو,5A6TC,
52241068,,عالی بود راضی بودم,11 مرداد 1402,5.0,recommended,True,2749164,,,0,0,چرم دیاکو,5A6TC,
51967608,,ارزش خرید داره ,2 مرداد 1402,5.0,recommended,True,2749164,,,0,0,چرم دیاکو,5A6TC,
51884030,,جنس معمولی ولی جیب های کاربردی داره در کل بدک نیس,30 تیر 1402,3.0,recommended,True,2749164,,,0,0,چرم دیاکو,5A6TC,
51855884,,خیلی خوشکله ,29 تیر 1402,5.0,recommended,True,2749164,,,0,0,چرم دیاکو,5A6TC,
51798303,معمولی ,اندازه پولی که میدید ، میارزه ، بیشتر هزینه کنید تا دلتون رو نزنه,28 تیر 1402,3.0,recommended,True,2749164,,,0,0,چرم دیاکو,5A6TC,
51749751,کیف پول دیاکو,جنس خوبی داشت ,26 تیر 1402,4.0,recommended,True,2749164,,,0,0,چرم دیاکو,5A6TC,
51696177,کیف پول,خیلی زیباست,25 تیر 1402,4.0,recommended,True,2749164,,,0,0,چرم دیاکو,5A6TC,
51678085,بدنیست,خوبه بد نیست اما رنگ آبی رو میخواستم نشد بگیرم.بازم ممنون ازشما,25 تیر 1402,3.0,no_idea,True,2749164,,,0,0,چرم دیاکو,5A6TC,
51478126,کیف,کیفیت معمولی بود,19 تیر 1402,3.0,recommended,True,2749164,,,0,0,چرم دیاکو,5A6TC,
51407957,کیف پول,جنس کیف پول عالیه ,18 تیر 1402,5.0,recommended,True,2749164,['عالی'],['نداشتن جای بیشتر برای کارت ها'],0,0,چرم دیاکو,5A6TC,
51387444,خوب ,بد نیست خوبه ,17 تیر 1402,4.0,recommended,True,2749164,,,0,0,چرم دیاکو,5A6TC,
51313527,,خوب نبود,15 تیر 1402,1.0,not_recommended,True,2749164,,,0,0,چرم دیاکو,5A6TC,
53224963,عالیه,جنسشو طرحشودوست دارم,10 شهریور 1402,5.0,recommended,True,4827646,,,0,0,نیروان,5A76C,fit
51200428,,به نسبت قیمت خوبه ,12 تیر 1402,5.0,recommended,True,4827646,,,0,0,نیروان,5A76C,
34521991,کیفیت ولی نسبتا گرون,مناسبه ولی نسبتا گرونه,15 اردیبهشت 1401,2.0,,True,4827646,,,0,0,نیروان,5A76C,
45598991,خیلی خوب بود,عالی بوددددددددد,22 بهمن 1401,5.0,recommended,True,2170770,,,0,0,دیجی‌کالا,5A52N,
52732853,,خوب خوب خوب,26 مرداد 1402,5.0,recommended,True,3358296,,,0,1,دیجی‌کالا,5A52N,
52619306,,معمولیه ، برای استفاده توصیه نمیکنم اسپری بزنید بهتره,22 مرداد 1402,3.0,recommended,True,3358296,,,0,1,دیجی‌کالا,5A52N,
52582058,,خوش بو هست و خیلی کار راه اندازه تو این گرما,21 مرداد 1402,5.0,recommended,True,3358296,,,0,0,گالری کهن,AATCE,
52579473,,خوب,21 مرداد 1402,5.0,recommended,True,3358296,,,0,0,گارمنتز,C4JRW,
52503511,,خرید خوبی بود,19 مرداد 1402,4.0,recommended,True,3358296,,,0,0,جامبو,5AD97,
52479945,مام ,ماندگاری و رایحه مناسب,18 مرداد 1402,3.0,recommended,True,3358296,,,0,0,دیجی‌کالا,5A52N,
52469752,,خوب بود راضیم,17 مرداد 1402,5.0,recommended,True,3358296,,,0,0,دیجی‌کالا,5A52N,
52443395,مام مای,من خوشم نیومد,17 مرداد 1402,1.0,not_recommended,True,3358296,['بوی خوب'],"['حجم کم', 'مواد بیرون نمیاد', 'توپ سر مام اصلا نمیچرخه']",0,0,جامبو,5AD97,
52399656,عالی,واقعا عالی بود برای همسرم گرفتم راضی بودم خیلی بوی خوبی داشت بازم سفارش دادم,15 مرداد 1402,5.0,recommended,True,3358296,,,0,0,جامبو,5AD97,
52396605,,کمی از محتویات بیرون ریخته بود,15 مرداد 1402,4.0,no_idea,True,3358296,,,0,0,جامبو,5AD97,
52389519,عالی و با کیفیت,عالی و با کیفیت,15 مرداد 1402,5.0,recommended,True,3358296,,,0,0,دیجی‌کالا,5A52N,
52359877,خوبه ,خوبه بوی خوبی داره ،ممنونم دیجی کالا ,14 مرداد 1402,5.0,recommended,True,3358296,,,0,0,جامبو,5AD97,
52331545,,بو نداره,13 مرداد 1402,3.0,no_idea,True,3358296,,,0,0,آیرین پلاست,C9YXK,
52315275,,عالی,13 مرداد 1402,5.0,recommended,True,3358296,,,0,0,گارمنتز,C4JRW,
52278027,,خوشبوعه,12 مرداد 1402,3.0,recommended,True,3358296,,,0,0,گارمنتز,C4JRW,
52267721,,جنسش خوبه ارزشش داره,11 مرداد 1402,4.0,recommended,True,3358296,,,0,0,گالری کهن,AATCE,
52209794,خوشبو ,عالی همسرم میپسنده,9 مرداد 1402,4.0,recommended,True,3358296,,,0,0,مکس فور,DYX6E,
52115764,خوشبو ولی ماندگاری پایین,خوشبو و قیمت مناسبی داره اما ماندگاری اصلا نداره و باید مرتب بزنی,7 مرداد 1402,3.0,no_idea,True,3358296,['خوشبو'],['ماندگاری پایین'],0,0,دارو سل,AMGU6,
52108118,,خوبه,6 مرداد 1402,4.0,recommended,True,3358296,,,0,0,دیجی‌کالا,5A52N,
52092956,,خیلی از کیفیتش به لحاظ بو و ماندگاری راضی نیستم,6 مرداد 1402,3.0,no_idea,True,3358296,,,0,0,دیجی‌کالا,5A52N,
52082286,خیلی خوب,دفعه دومه میخرم موندگاریش خیلی خوبه,5 مرداد 1402,5.0,recommended,True,3358296,,,0,0,دیجی‌کالا,5A52N,
52078988,مام,مام مای من از این برند راضیم,5 مرداد 1402,4.0,recommended,True,3358296,,,0,0,وان کالا,CSZ49,
52060604,,راضی بودم,5 مرداد 1402,5.0,recommended,True,3358296,,,0,0,جامبو,5AD97,
52059538,,خیلی وقته مام مای رو میگیرم و راضیم ,5 مرداد 1402,5.0,recommended,True,3358296,,,0,0,جامبو,5AD97,
52034981,خوبه,خوش بو هست...,4 مرداد 1402,5.0,recommended,True,3358296,,,0,0,دیجی‌کالا,5A52N,
52029331,,خیلی عالیه.,4 مرداد 1402,5.0,recommended,True,3358296,,,0,0,جامبو,5AD97,
52014484,,عالی,3 مرداد 1402,5.0,recommended,True,3358296,,,0,0,جامبو,5AD97,
52007893,بوی ملایم,همسرم راضی است.,3 مرداد 1402,4.0,recommended,True,3358296,['بوی ملایمی داشت.'],,0,0,گالری کهن,AATCE,
51965262,بدرد نخور,چرته باو چرتتتت,2 مرداد 1402,1.0,not_recommended,True,3358296,,,0,1,افسرده,E4Z7S,
51963988,,خيلي  خوبه,2 مرداد 1402,5.0,recommended,True,3358296,,,0,0,دیجی‌کالا,5A52N,
49302517,,جذب خوبی ندارد,26 اردیبهشت 1402,1.0,not_recommended,True,10739720,,,0,1,دیجی‌کالا,5A52N,
49271045,,عالی,25 اردیبهشت 1402,4.0,recommended,True,10739720,,,0,0,دیجی‌کالا,5A52N,
49260924,,خیلی خوب بود و نازک! من از خریدم راضی ام👍,25 اردیبهشت 1402,4.0,recommended,True,10739720,,,0,0,دیجی‌کالا,5A52N,
49198910,,محصولات پنبه ریز بسیار با کیفیت هست,23 اردیبهشت 1402,5.0,recommended,True,10739720,,,0,0,دیجی‌کالا,5A52N,
36858369,,عالی,23 تیر 1401,5.0,,True,6848417,,,0,0,شاران هوم,CE52Y,
36559312,,"خیلی عالیه 
خیلی نرمه و زیرش هم چرم داره که ثابت بمونه",15 تیر 1401,5.0,,True,6848417,,,1,0,شاران هوم,CE52Y,
36453436,خز,خزش خیلی نرم و خوش رنگ هست راضیم,12 تیر 1401,5.0,recommended,True,6848417,,,4,0,شاران هوم,CE52Y,
36203349,,کیفیتش خوبه ولی یکم پرز میده,4 تیر 1401,5.0,recommended,True,6848417,,,0,0,شاران هوم,CE52Y,
35672638,,خوبه,19 خرداد 1401,5.0,recommended,True,6848417,,,0,0,شاران هوم,CE52Y,
35449359,,تا حدودی قیمت نسبت به کیفیت بالاتر هست,12 خرداد 1401,3.0,no_idea,True,6848417,,,0,0,شاران هوم,CE52Y,
34732261,فرش ماشینی پرز بلند مدل اسفنج دار,من  اندازه 140*200 گرفتم واسه ورودی در.کل خونه رو عوض کرده. رنگش از عکسی که دی جی کالا گذاشته حتی خوشگل تره اصلا آدم دلش نمیاد روش راه بره یه خوبی دیگه ای که داره اینه که چهار طرفش رو یه جوری از زیر دوختن که اصلا مشخص نمیشه و پیشنهاد میکنم اسفنج دارش رو بخرین درسته خیلی گرون تر میفته نسبت به بدون اسفنجش ولی خدایی وقتی روش راه میری متوجه کیفیت اسفنجش میشی,22 اردیبهشت 1401,5.0,,False,6848417,"['خیلی راحت میشه تمیزش کرد بدون استفاده از جاروبرقی \r', 'میشه با دست بهش طرح داد و جالبش کرد بدون اینکه یه دونه پرز کنده بشه\r', 'اصلا سر نمیخوره رو کاشی کیپ کیپ میشه \r', 'کیفیتش عالیه\r', 'رنگش محشره\r', 'خیلی نرم و نازه\r', 'بسیار شیک']",['فقط و فقط قیمت بالا'],4,0,,,
34613065,,مناسب,18 اردیبهشت 1401,4.0,recommended,True,6848417,,,2,0,شاران هوم,CE52Y,
34477837,زیبا ,کاش ابعاد دلخواه داشت,14 اردیبهشت 1401,5.0,,True,6848417,,,0,0,شاران هوم,CE52Y,
33792056,اندازه ,فکر میکردم بزرگتر باشه که به اندازه یه پادری بود,24 فروردین 1401,3.0,no_idea,True,6848417,,,1,0,شاران هوم,CE52Y,
33433477,معمولی ,"خب چیزی که من تحویل گرفتم با عکس متفاوت بود . نمیدونم برای دوستان دیگه چی بردن که انقدر رضایتشون جلب شده ، 
کاملا پلاستیکی ، ریزش مو داره ، یه جاهاییش کچلی داره و اینقدر مثل عکس پر نیست 
بخاطر لوله بودن طولانی مدت کاملا کج شده",15 فروردین 1401,3.0,no_idea,True,6848417,,,0,1,شاران هوم,CE52Y,
